"$r [deg]","Time [ms]","InducedVoltage(int) [mV]"
36,1.75,13.6407
36,1.8125,22.1042
36,1.875,30.0228
36,1.9375,37.2016
36,2,43.4637
36,2.0625,48.6551
36,2.125,52.6479
36,2.1875,55.3439
36,2.25,56.6765
36,2.3125,56.6132
36,2.375,55.1553
36,2.4375,52.3389
36,2.5,48.2334
