"$r [deg]","Time [ms]","InducedVoltage(int) [mV]"
6,2.125,-1.24599539820786
6,2.1875,-1.0494901563996
6,2.25,-0.8271570822156
6,2.3125,-0.584468935230964
6,2.375,-0.327400463073913
6,2.4375,-0.062280329050453
6,2.5,0.204364402770585
36,0,-14.2642
36,0.0625,-7.38732
36,0.125,-0.510399
36,0.1875,0.64135
36,0.25,0.960353
36,0.3125,1.1406
36,0.375,1.27642
36,0.4375,1.37801
36,0.5,1.44468
36,0.5625,1.47504
36,0.625,1.46845
36,0.6875,1.42515
36,0.75,1.34629
36,0.8125,1.23387
36,0.875,1.09074
36,0.9375,0.920458
36,1,0.727271
36,1.0625,0.515973
36,1.125,0.291796
36,1.1875,0.0602886
36,1.25,-0.172829
36,1.3125,-0.401797
36,1.375,-0.620963
36,1.4375,-0.824916
36,1.5,-1.00863
36,1.5625,-1.16756
36,1.625,-1.29779
36,1.6875,-1.39611
36,1.75,-1.46009
36,1.8125,-1.48815
36,1.875,-1.4796
36,1.9375,-1.43464
36,2,-1.35438
36,2.0625,-1.24078
36,2.125,-1.09665
36,2.1875,-0.925536
36,2.25,-0.731641
36,2.3125,-0.519742
36,2.375,-0.295055
36,2.4375,-0.0631113
36,2.5,0.170379
