"$r [deg]","Time [ms]","InducedVoltage(int) [mV]"
36,0.625,-2.68527
36,0.6875,-7.61228
36,0.75,-12.3626
36,0.8125,-16.8186
36,0.875,-20.8641
36,0.9375,-24.4041
36,1,-27.3473
36,1.0625,-29.6207
36,1.125,-31.1676
36,1.1875,-31.951
36,1.25,-31.9462
36,1.3125,-31.1594
36,1.375,-29.6065
36,1.4375,-27.3254
36,1.5,-24.3719
36,1.5625,-20.82
36,1.625,-16.7612
36,1.6875,-12.2805
36,1.75,-7.50136
36,1.8125,-2.54494
36,1.875,2.47942
36,1.9375,7.44224
36,2,12.2206
36,2.0625,16.6978
36,2.125,20.7633
36,2.1875,24.3174
36,2.25,27.2725
36,2.3125,29.5574
36,2.375,31.11
36,2.4375,31.8998
36,2.5,31.9033
